frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_detectada,conf_matricula,texto_matricula,metodo_ocr,conf_ocr,mx1,my1,mx2,my2
900,car,0.631,583,1116,308,1181,347,0,0.0,,none,0.0,-1,-1,-1,-1
900,car,0.378,599,1242,313,1287,343,0,0.0,,none,0.0,-1,-1,-1,-1
901,car,0.876,479,1292,317,1552,499,1,0.755,,none,0.0,1440,440,1483,458
901,car,0.588,583,1125,310,1182,346,0,0.0,,none,0.0,-1,-1,-1,-1
901,car,0.312,599,1242,313,1287,342,0,0.0,,none,0.0,-1,-1,-1,-1
902,car,0.866,479,1295,317,1567,505,1,0.776,,cached,0.0,1446,442,1490,461
902,car,0.58,583,1132,310,1184,346,0,0.0,,none,0.0,-1,-1,-1,-1
902,car,0.318,599,1242,313,1287,342,0,0.0,,none,0.0,-1,-1,-1,-1
902,car,0.494,609,1116,309,1182,346,0,0.0,,none,0.0,-1,-1,-1,-1
903,car,0.878,479,1301,317,1583,512,1,0.704,,cached,0.0,1456,446,1501,465
903,car,0.579,583,1134,310,1186,345,0,0.0,,none,0.0,-1,-1,-1,-1
903,car,0.341,599,1242,314,1287,341,0,0.0,,none,0.0,-1,-1,-1,-1
903,car,0.329,609,1116,309,1174,344,0,0.0,,none,0.0,-1,-1,-1,-1
903,car,0.527,611,1301,318,1342,354,0,0.0,,none,0.0,-1,-1,-1,-1
904,car,0.897,479,1307,316,1601,520,1,0.675,,none,0.0,1481,454,1526,473
904,car,0.594,583,1132,310,1188,346,0,0.0,,none,0.0,-1,-1,-1,-1
904,car,0.365,599,1242,314,1286,341,0,0.0,,none,0.0,-1,-1,-1,-1
904,car,0.385,609,1116,308,1181,345,0,0.0,,none,0.0,-1,-1,-1,-1
904,car,0.498,611,1301,318,1343,353,0,0.0,,none,0.0,-1,-1,-1,-1
905,car,0.916,479,1312,316,1618,526,1,0.734,,cached,0.0,1488,457,1535,476
905,car,0.554,583,1133,310,1189,345,0,0.0,,none,0.0,-1,-1,-1,-1
905,car,0.35,599,1242,315,1286,341,0,0.0,,none,0.0,-1,-1,-1,-1
905,car,0.456,609,1118,307,1187,347,0,0.0,,none,0.0,-1,-1,-1,-1
905,car,0.52,611,1302,319,1344,351,0,0.0,,none,0.0,-1,-1,-1,-1
906,car,0.915,479,1317,317,1635,532,1,0.684,,cached,0.0,1500,461,1548,481
906,car,0.546,583,1134,310,1190,346,0,0.0,,none,0.0,-1,-1,-1,-1
906,car,0.34,599,1242,315,1286,341,0,0.0,,none,0.0,-1,-1,-1,-1
906,car,0.364,609,1119,307,1189,348,0,0.0,,none,0.0,-1,-1,-1,-1
906,car,0.496,611,1302,320,1344,349,0,0.0,,none,0.0,-1,-1,-1,-1
907,car,0.884,479,1324,318,1657,539,1,0.694,,none,0.0,1530,471,1582,493
907,car,0.571,583,1138,310,1191,346,0,0.0,,none,0.0,-1,-1,-1,-1
907,car,0.368,599,1242,315,1285,341,0,0.0,,none,0.0,-1,-1,-1,-1
907,car,0.342,609,1119,306,1191,348,0,0.0,,none,0.0,-1,-1,-1,-1
907,car,0.476,611,1302,320,1342,348,0,0.0,,none,0.0,-1,-1,-1,-1
908,car,0.895,479,1330,318,1681,546,1,0.629,,cached,0.0,1540,474,1593,496
908,car,0.645,583,1138,310,1192,346,0,0.0,,none,0.0,-1,-1,-1,-1
908,car,0.378,599,1242,316,1283,341,0,0.0,,none,0.0,-1,-1,-1,-1
908,car,0.483,611,1302,320,1343,348,0,0.0,,none,0.0,-1,-1,-1,-1
908,car,0.401,618,1340,322,1374,350,0,0.0,,none,0.0,-1,-1,-1,-1
909,car,0.89,479,1337,318,1708,557,1,0.61,,cached,0.0,1555,478,1610,501
909,car,0.68,583,1141,310,1193,346,0,0.0,,none,0.0,-1,-1,-1,-1
909,car,0.391,599,1242,316,1281,341,0,0.0,,none,0.0,-1,-1,-1,-1
909,car,0.536,611,1302,320,1343,348,0,0.0,,none,0.0,-1,-1,-1,-1
909,car,0.513,618,1342,323,1380,350,0,0.0,,none,0.0,-1,-1,-1,-1
909,car,0.334,621,1223,318,1248,341,0,0.0,,none,0.0,-1,-1,-1,-1
909,car,0.485,623,1344,325,1395,355,0,0.0,,none,0.0,-1,-1,-1,-1
910,car,0.879,479,1345,320,1735,565,1,0.509,5E,none,0.0,1597,491,1654,515
910,car,0.663,583,1142,310,1194,347,0,0.0,,none,0.0,-1,-1,-1,-1
910,car,0.412,599,1242,317,1280,342,0,0.0,,none,0.0,-1,-1,-1,-1
910,car,0.565,611,1302,320,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
910,car,0.509,618,1343,322,1383,352,0,0.0,,none,0.0,-1,-1,-1,-1
910,car,0.34,621,1224,318,1248,341,0,0.0,,none,0.0,-1,-1,-1,-1
910,car,0.584,623,1348,323,1397,356,0,0.0,,none,0.0,-1,-1,-1,-1
910,car,0.283,609,1128,306,1194,348,0,0.0,,none,0.0,-1,-1,-1,-1
911,car,0.889,479,1353,321,1765,574,1,0.718,5E,cached,0.0,1608,494,1668,519
911,car,0.656,583,1141,310,1196,347,0,0.0,,none,0.0,-1,-1,-1,-1
911,car,0.415,599,1242,317,1279,342,0,0.0,,none,0.0,-1,-1,-1,-1
911,car,0.564,611,1302,319,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
911,car,0.518,618,1344,321,1384,351,0,0.0,,none,0.0,-1,-1,-1,-1
911,car,0.336,621,1223,318,1247,341,0,0.0,,none,0.0,-1,-1,-1,-1
911,car,0.523,623,1349,323,1399,356,0,0.0,,none,0.0,-1,-1,-1,-1
912,car,0.9,479,1361,321,1798,581,1,0.675,5E,cached,0.0,1630,502,1690,527
912,car,0.567,583,1148,311,1196,348,0,0.0,,none,0.0,-1,-1,-1,-1
912,car,0.385,599,1242,317,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
912,car,0.547,611,1302,319,1345,347,0,0.0,,none,0.0,-1,-1,-1,-1
912,car,0.489,618,1344,321,1384,351,0,0.0,,none,0.0,-1,-1,-1,-1
912,car,0.323,621,1223,318,1247,341,0,0.0,,none,0.0,-1,-1,-1,-1
912,car,0.462,623,1350,323,1399,356,0,0.0,,none,0.0,-1,-1,-1,-1
912,car,0.302,609,1129,309,1186,347,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.92,479,1372,322,1835,593,1,0.467,Y,none,0.0,1681,519,1749,544
913,car,0.552,583,1150,311,1198,348,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.403,599,1241,316,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.549,611,1302,319,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.553,618,1344,322,1385,351,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.261,621,1225,318,1248,341,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.48,623,1359,324,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.231,609,1130,309,1179,347,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.355,476,1387,325,1447,361,0,0.0,,none,0.0,-1,-1,-1,-1
913,car,0.467,470,1381,326,1430,361,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.913,479,1383,323,1874,603,1,0.518,Y,cached,0.0,1700,525,1768,551
914,car,0.584,583,1153,311,1199,348,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.376,599,1242,316,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.536,611,1302,320,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.581,618,1344,322,1386,352,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.249,621,1226,318,1249,341,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.505,623,1360,324,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.177,609,1131,310,1164,347,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.373,476,1385,324,1454,366,0,0.0,,none,0.0,-1,-1,-1,-1
914,car,0.5,470,1381,325,1438,361,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.909,479,1396,322,1909,617,1,0.607,Y,cached,0.0,1730,534,1799,561
915,car,0.562,583,1154,311,1199,348,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.404,599,1242,316,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.544,611,1303,320,1345,349,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.6,618,1344,321,1387,353,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.293,621,1225,319,1249,342,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.546,623,1362,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.13,609,1129,309,1159,347,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.513,476,1388,324,1461,372,0,0.0,,none,0.0,-1,-1,-1,-1
915,car,0.537,470,1382,324,1439,361,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.917,479,1408,323,1920,629,1,0.565,1Y,none,0.0,1806,554,1878,585
916,car,0.611,583,1155,311,1200,348,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.421,599,1242,316,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.541,611,1302,320,1345,349,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.599,618,1344,321,1387,353,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.313,621,1224,319,1249,342,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.553,623,1363,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.127,609,1128,309,1151,346,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.48,476,1389,324,1457,373,0,0.0,,none,0.0,-1,-1,-1,-1
916,car,0.51,470,1383,324,1437,360,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.919,479,1423,322,1920,643,1,0.346,1Y,cached,0.0,1831,562,1898,592
917,car,0.628,583,1156,311,1202,347,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.433,599,1242,316,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.532,611,1303,320,1345,349,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.601,618,1344,321,1387,353,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.299,621,1225,318,1249,342,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.544,623,1363,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.118,609,1128,309,1151,346,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.43,476,1388,324,1455,371,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.474,470,1383,324,1437,360,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.54,627,1425,324,1509,380,0,0.0,,none,0.0,-1,-1,-1,-1
917,car,0.416,628,1397,324,1465,376,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.926,479,1439,323,1920,661,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.643,583,1156,311,1203,347,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.429,599,1242,316,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.535,611,1302,320,1345,349,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.592,618,1344,321,1386,353,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.291,621,1225,318,1249,342,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.542,623,1364,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.136,609,1128,310,1153,346,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.44,476,1387,323,1453,369,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.484,470,1383,324,1437,360,0,0.0,,none,0.0,-1,-1,-1,-1
918,car,0.515,627,1428,324,1514,380,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.933,479,1456,324,1920,679,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.653,583,1157,311,1203,347,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.433,599,1242,316,1278,342,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.536,611,1302,320,1345,349,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.591,618,1344,321,1386,353,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.306,621,1224,319,1249,342,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.539,623,1365,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.105,609,1128,310,1152,345,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.465,476,1387,323,1451,369,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.505,470,1383,324,1437,360,0,0.0,,none,0.0,-1,-1,-1,-1
919,car,0.569,627,1431,324,1515,380,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.927,479,1476,327,1920,701,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.638,583,1157,311,1204,346,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.425,599,1243,316,1279,342,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.537,611,1302,320,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.582,618,1344,321,1386,353,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.308,621,1223,319,1249,342,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.529,623,1365,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.445,476,1387,323,1450,369,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.494,470,1383,324,1437,361,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.588,627,1432,324,1514,380,0,0.0,,none,0.0,-1,-1,-1,-1
920,car,0.326,630,1423,324,1476,377,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.941,479,1498,329,1920,718,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.582,583,1157,311,1204,346,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.41,599,1243,316,1279,341,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.54,611,1302,319,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.587,618,1344,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.271,621,1224,319,1249,342,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.528,623,1364,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.45,476,1387,323,1450,369,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.498,470,1383,324,1436,361,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.609,627,1432,324,1514,380,0,0.0,,none,0.0,-1,-1,-1,-1
921,car,0.325,630,1424,324,1477,378,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.927,479,1521,331,1920,743,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.615,583,1158,311,1205,347,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.399,599,1243,315,1279,342,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.546,611,1302,319,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.591,618,1344,321,1385,352,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.252,621,1224,318,1248,342,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.532,623,1365,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.456,476,1386,324,1449,368,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.507,470,1383,324,1437,360,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.597,627,1432,324,1514,381,0,0.0,,none,0.0,-1,-1,-1,-1
922,car,0.327,630,1425,324,1479,378,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.933,479,1546,334,1920,770,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.657,583,1159,311,1206,348,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.404,599,1243,316,1279,342,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.538,611,1302,319,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.592,618,1344,321,1385,352,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.268,621,1223,319,1247,343,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.518,623,1365,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.432,476,1386,323,1449,368,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.491,470,1383,324,1436,360,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.613,627,1431,325,1514,381,0,0.0,,none,0.0,-1,-1,-1,-1
923,car,0.327,630,1425,325,1485,378,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.937,479,1575,334,1920,752,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.653,583,1159,311,1206,348,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.392,599,1243,316,1279,342,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.54,611,1302,319,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.582,618,1344,321,1385,352,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.256,621,1222,318,1247,343,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.521,623,1365,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.438,476,1386,324,1448,367,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.494,470,1383,324,1436,360,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.614,627,1431,325,1513,381,0,0.0,,none,0.0,-1,-1,-1,-1
924,car,0.324,630,1425,325,1487,378,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.929,479,1606,337,1920,736,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.676,583,1159,310,1206,348,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.365,599,1244,316,1279,342,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.536,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.59,618,1344,322,1385,352,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.355,621,1219,320,1247,343,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.522,623,1364,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.477,476,1386,324,1448,368,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.501,470,1383,324,1437,361,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.588,627,1431,325,1513,380,0,0.0,,none,0.0,-1,-1,-1,-1
925,car,0.307,630,1424,325,1479,377,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.905,479,1643,342,1920,727,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.699,583,1159,309,1207,348,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.359,599,1244,316,1279,342,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.543,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.587,618,1344,322,1385,352,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.358,621,1218,321,1248,343,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.526,623,1364,323,1396,356,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.464,476,1386,324,1449,368,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.501,470,1383,324,1437,361,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.57,627,1431,325,1513,380,0,0.0,,none,0.0,-1,-1,-1,-1
926,car,0.306,630,1421,325,1474,377,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.887,479,1686,348,1920,724,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.718,583,1158,309,1207,348,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.341,599,1244,316,1278,342,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.555,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.58,618,1344,322,1386,352,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.4,621,1215,321,1249,344,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.53,623,1366,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.493,476,1387,324,1449,369,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.49,470,1383,324,1438,361,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.559,627,1432,325,1513,380,0,0.0,,none,0.0,-1,-1,-1,-1
927,car,0.295,630,1421,325,1471,377,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.886,479,1732,371,1920,732,1,0.504,,none,0.0,1781,371,1857,392
928,car,0.717,583,1157,308,1208,348,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.333,599,1244,316,1280,342,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.552,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.584,618,1344,322,1386,353,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.388,621,1213,321,1248,344,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.533,623,1367,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.483,476,1387,324,1449,369,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.491,470,1383,324,1439,361,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.558,627,1432,325,1513,379,0,0.0,,none,0.0,-1,-1,-1,-1
928,car,0.284,630,1422,325,1471,376,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.78,479,1783,413,1920,750,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.722,583,1156,307,1208,348,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.331,599,1244,316,1280,342,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.552,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.565,618,1344,322,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.397,621,1212,321,1248,344,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.51,623,1368,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.47,476,1387,324,1450,369,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.479,470,1383,324,1438,361,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.534,627,1432,325,1514,379,0,0.0,,none,0.0,-1,-1,-1,-1
929,car,0.287,630,1422,324,1470,376,0,0.0,,none,0.0,-1,-1,-1,-1
930,motorbike,0.532,479,1841,452,1920,768,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.767,583,1156,307,1209,349,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.335,599,1244,315,1281,342,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.56,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.573,618,1344,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.411,621,1212,320,1248,344,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.532,623,1368,323,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.466,476,1387,323,1450,369,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.479,470,1383,324,1438,361,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.528,627,1433,325,1514,379,0,0.0,,none,0.0,-1,-1,-1,-1
930,car,0.278,630,1422,324,1469,375,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.774,583,1156,307,1209,350,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.36,599,1244,315,1281,342,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.569,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.583,618,1343,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.406,621,1212,320,1248,344,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.535,623,1368,323,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.48,476,1387,323,1450,369,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.495,470,1383,324,1438,361,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.55,627,1432,325,1514,379,0,0.0,,none,0.0,-1,-1,-1,-1
931,car,0.293,630,1422,324,1469,375,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.771,583,1156,306,1209,350,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.359,599,1243,314,1282,342,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.563,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.592,618,1344,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.373,621,1212,319,1248,344,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.55,623,1368,323,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.485,476,1387,323,1451,369,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.492,470,1383,324,1438,361,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.552,627,1433,325,1514,379,0,0.0,,none,0.0,-1,-1,-1,-1
932,car,0.294,630,1423,324,1469,375,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.749,583,1156,305,1210,350,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.361,599,1243,314,1281,342,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.562,611,1303,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.58,618,1343,321,1384,353,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.382,621,1213,319,1248,344,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.548,623,1369,323,1399,357,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.483,476,1387,323,1451,369,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.501,470,1383,324,1438,361,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.557,627,1433,324,1514,379,0,0.0,,none,0.0,-1,-1,-1,-1
933,car,0.303,630,1424,324,1469,375,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.74,583,1157,305,1211,351,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.35,599,1244,314,1281,342,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.562,611,1302,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.583,618,1343,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.38,621,1214,319,1248,344,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.544,623,1368,323,1398,357,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.474,476,1387,323,1451,369,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.491,470,1383,324,1437,360,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.545,627,1433,324,1514,378,0,0.0,,none,0.0,-1,-1,-1,-1
934,car,0.311,630,1423,324,1469,375,0,0.0,,none,0.0,-1,-1,-1,-1
935,car,0.73,583,1156,304,1211,350,0,0.0,,none,0.0,-1,-1,-1,-1
935,car,0.359,599,1243,314,1281,342,0,0.0,,none,0.0,-1,-1,-1,-1
935,car,0.559,611,1302,319,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
935,car,0.577,618,1343,321,1384,353,0,0.0,,none,0.0,-1,-1,-1,-1
935,car,0.367,621,1213,318,1248,343,0,0.0,,none,0.0,-1,-1,-1,-1
